"","sample_code","sample_type","infected_count","disease","organ","portion","branch","total_count","leaf_incidence","Shade_tree_species","Section_of_Kaweri","Coffee_Variety","distance","Shade_tree_soil_sample_CODE","distance_class","log_total_count"
"11470","JAC12COF2_Nonv","No_CRBD_berries_Top_portion_2nd_branch",5,"CRBD","berries","Top","2nd",226,0.0221238938053097,"Ah","Nonve","Clone A",11,"JAC12_Nonv","(8-16]",5.42053499927229
"11471","JAC12COF2_Nonv","No_CRBD_berries_Top_portion_3rd_branch",40,"CRBD","berries","Top","3rd",63,0.634920634920635,"Ah","Nonve","Clone A",11,"JAC12_Nonv","(8-16]",4.14313472639153
"11472","JAC12COF2_Nonv","No_CRBD_berries_Top_portion_4th_branch",10,"CRBD","berries","Top","4th",141,0.0709219858156028,"Ah","Nonve","Clone A",11,"JAC12_Nonv","(8-16]",4.94875989037817
"11473","JAC12COF3_Nonv","No_CWD_leaves_lower_portion_1st_branch",0,"CWD","leaves","lower","1st",5,0,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",1.6094379124341
"11474","JAC12COF3_Nonv","No_CWD_leaves_lower_portion_2nd_branch",0,"CWD","leaves","lower","2nd",5,0,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",1.6094379124341
"11475","JAC12COF3_Nonv","No_CWD_leaves_lower_portion_3rd_branch",0,"CWD","leaves","lower","3rd",3,0,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",1.09861228866811
"11476","JAC12COF3_Nonv","No_CWD_leaves_lower_portion_4th_branch",0,"CWD","leaves","lower","4th",3,0,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",1.09861228866811
"11477","JAC12COF3_Nonv","No_CLR_leaves_lower_portion_1st_branch",3,"CLR","leaves","lower","1st",5,0.6,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",1.6094379124341
"11478","JAC12COF3_Nonv","No_CLR_leaves_lower_portion_2nd_branch",3,"CLR","leaves","lower","2nd",5,0.6,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",1.6094379124341
"11479","JAC12COF3_Nonv","No_CLR_leaves_lower_portion_3rd_branch",2,"CLR","leaves","lower","3rd",3,0.666666666666667,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",1.09861228866811
"11480","JAC12COF3_Nonv","No_CLR_leaves_lower_portion_4th_branch",2,"CLR","leaves","lower","4th",3,0.666666666666667,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",1.09861228866811
"11481","JAC12COF3_Nonv","No_CRBD_leaves_lower_portion_1st_branch",0,"CRBD","leaves","lower","1st",5,0,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",1.6094379124341
"11482","JAC12COF3_Nonv","No_CRBD_leaves_lower_portion_2nd_branch",0,"CRBD","leaves","lower","2nd",5,0,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",1.6094379124341
"11483","JAC12COF3_Nonv","No_CRBD_leaves_lower_portion_3rd_branch",0,"CRBD","leaves","lower","3rd",3,0,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",1.09861228866811
"11484","JAC12COF3_Nonv","No_CRBD_leaves_lower_portion_4th_branch",0,"CRBD","leaves","lower","4th",3,0,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",1.09861228866811
"11485","JAC12COF3_Nonv","No_CRBD_berries_lower_portion_1st_branch",3,"CRBD","berries","lower","1st",7,0.428571428571429,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",1.94591014905531
"11486","JAC12COF3_Nonv","No_CRBD_berries_lower_portion_2nd_branch",10,"CRBD","berries","lower","2nd",36,0.277777777777778,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",3.58351893845611
"11487","JAC12COF3_Nonv","No_CRBD_berries_lower_portion_3rd_branch",6,"CRBD","berries","lower","3rd",24,0.25,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",3.17805383034795
"11488","JAC12COF3_Nonv","No_CRBD_berries_lower_portion_4th_branch",8,"CRBD","berries","lower","4th",14,0.571428571428571,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",2.63905732961526
"11489","JAC12COF3_Nonv","No_CWD_leaves_middle_portion_1st_branch",0,"CWD","leaves","middle","1st",3,0,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",1.09861228866811
"11490","JAC12COF3_Nonv","No_CWD_leaves_middle_portion_2nd_branch",0,"CWD","leaves","middle","2nd",6,0,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",1.79175946922805
"11491","JAC12COF3_Nonv","No_CWD_leaves_middle_portion_3rd_branch",0,"CWD","leaves","middle","3rd",15,0,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",2.70805020110221
"11492","JAC12COF3_Nonv","No_CWD_leaves_middle_portion_4th_branch",0,"CWD","leaves","middle","4th",6,0,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",1.79175946922805
"11493","JAC12COF3_Nonv","No_CLR_leaves_middle_portion_1st_branch",1,"CLR","leaves","middle","1st",3,0.333333333333333,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",1.09861228866811
"11494","JAC12COF3_Nonv","No_CLR_leaves_middle_portion_2nd_branch",2,"CLR","leaves","middle","2nd",6,0.333333333333333,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",1.79175946922805
"11495","JAC12COF3_Nonv","No_CLR_leaves_middle_portion_3rd_branch",0,"CLR","leaves","middle","3rd",15,0,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",2.70805020110221
"11496","JAC12COF3_Nonv","No_CLR_leaves_middle_portion_4th_branch",4,"CLR","leaves","middle","4th",6,0.666666666666667,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",1.79175946922805
"11497","JAC12COF3_Nonv","No_CRBD_leaves_middle_portion_1st_branch",0,"CRBD","leaves","middle","1st",3,0,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",1.09861228866811
"11498","JAC12COF3_Nonv","No_CRBD_leaves_middle_portion_2nd_branch",1,"CRBD","leaves","middle","2nd",6,0.166666666666667,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",1.79175946922805
"11499","JAC12COF3_Nonv","No_CRBD_leaves_middle_portion_3rd_branch",0,"CRBD","leaves","middle","3rd",15,0,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",2.70805020110221
"11500","JAC12COF3_Nonv","No_CRBD_leaves_middle_portion_4th_branch",0,"CRBD","leaves","middle","4th",6,0,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",1.79175946922805
"11501","JAC12COF3_Nonv","No_CRBD_berries_middle_portion_1st_branch",6,"CRBD","berries","middle","1st",44,0.136363636363636,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",3.78418963391826
"11502","JAC12COF3_Nonv","No_CRBD_berries_middle_portion_2nd_branch",0,"CRBD","berries","middle","2nd",39,0,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",3.66356164612965
"11503","JAC12COF3_Nonv","No_CRBD_berries_middle_portion_3rd_branch",18,"CRBD","berries","middle","3rd",145,0.124137931034483,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",4.97673374242057
"11504","JAC12COF3_Nonv","No_CRBD_berries_middle_portion_4th_branch",12,"CRBD","berries","middle","4th",100,0.12,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",4.60517018598809
"11505","JAC12COF3_Nonv","No_CWD_leaves_Top_portion_1st_branch",0,"CWD","leaves","Top","1st",6,0,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",1.79175946922805
"11506","JAC12COF3_Nonv","No_CWD_leaves_Top_portion_2nd_branch",0,"CWD","leaves","Top","2nd",13,0,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",2.56494935746154
"11507","JAC12COF3_Nonv","No_CWD_leaves_Top_portion_3rd_branch",0,"CWD","leaves","Top","3rd",4,0,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",1.38629436111989
"11508","JAC12COF3_Nonv","No_CWD_leaves_Top_portion_4th_branch",0,"CWD","leaves","Top","4th",14,0,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",2.63905732961526
"11509","JAC12COF3_Nonv","No_CLR_leaves_Top_portion_1st_branch",3,"CLR","leaves","Top","1st",6,0.5,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",1.79175946922805
"11510","JAC12COF3_Nonv","No_CLR_leaves_Top_portion_2nd_branch",3,"CLR","leaves","Top","2nd",13,0.230769230769231,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",2.56494935746154
"11511","JAC12COF3_Nonv","No_CLR_leaves_Top_portion_3rd_branch",4,"CLR","leaves","Top","3rd",4,1,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",1.38629436111989
"11512","JAC12COF3_Nonv","No_CLR_leaves_Top_portion_4th_branch",3,"CLR","leaves","Top","4th",14,0.214285714285714,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",2.63905732961526
"11513","JAC12COF3_Nonv","No_CRBD_leaves_Top_portion_1st_branch",0,"CRBD","leaves","Top","1st",6,0,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",1.79175946922805
"11514","JAC12COF3_Nonv","No_CRBD_leaves_Top_portion_2nd_branch",0,"CRBD","leaves","Top","2nd",13,0,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",2.56494935746154
"11515","JAC12COF3_Nonv","No_CRBD_leaves_Top_portion_3rd_branch",0,"CRBD","leaves","Top","3rd",4,0,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",1.38629436111989
"11516","JAC12COF3_Nonv","No_CRBD_leaves_Top_portion_4th_branch",0,"CRBD","leaves","Top","4th",14,0,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",2.63905732961526
"11517","JAC12COF3_Nonv","No_CRBD_berries_Top_portion_1st_branch",20,"CRBD","berries","Top","1st",182,0.10989010989011,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",5.2040066870768
"11518","JAC12COF3_Nonv","No_CRBD_berries_Top_portion_2nd_branch",5,"CRBD","berries","Top","2nd",63,0.0793650793650794,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",4.14313472639153
"11519","JAC12COF3_Nonv","No_CRBD_berries_Top_portion_3rd_branch",4,"CRBD","berries","Top","3rd",43,0.0930232558139535,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",3.76120011569356
"11520","JAC12COF3_Nonv","No_CRBD_berries_Top_portion_4th_branch",3,"CRBD","berries","Top","4th",64,0.046875,"Ah","Nonve","Clone C",20,"JAC12_Nonv","(16-22]",4.15888308335967
"11521","JAC13COF1_Nonv","No_CWD_leaves_lower_portion_1st_branch",0,"CWD","leaves","lower","1st",19,0,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",2.94443897916644
"11522","JAC13COF1_Nonv","No_CWD_leaves_lower_portion_2nd_branch",0,"CWD","leaves","lower","2nd",8,0,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",2.07944154167984
"11523","JAC13COF1_Nonv","No_CWD_leaves_lower_portion_3rd_branch",1,"CWD","leaves","lower","3rd",7,0.142857142857143,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",1.94591014905531
"11524","JAC13COF1_Nonv","No_CWD_leaves_lower_portion_4th_branch",0,"CWD","leaves","lower","4th",3,0,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",1.09861228866811
"11525","JAC13COF1_Nonv","No_CLR_leaves_lower_portion_1st_branch",8,"CLR","leaves","lower","1st",19,0.421052631578947,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",2.94443897916644
"11526","JAC13COF1_Nonv","No_CLR_leaves_lower_portion_2nd_branch",2,"CLR","leaves","lower","2nd",8,0.25,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",2.07944154167984
"11527","JAC13COF1_Nonv","No_CLR_leaves_lower_portion_3rd_branch",4,"CLR","leaves","lower","3rd",7,0.571428571428571,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",1.94591014905531
"11528","JAC13COF1_Nonv","No_CLR_leaves_lower_portion_4th_branch",3,"CLR","leaves","lower","4th",3,1,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",1.09861228866811
"11529","JAC13COF1_Nonv","No_CRBD_leaves_lower_portion_1st_branch",0,"CRBD","leaves","lower","1st",19,0,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",2.94443897916644
"11530","JAC13COF1_Nonv","No_CRBD_leaves_lower_portion_2nd_branch",0,"CRBD","leaves","lower","2nd",8,0,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",2.07944154167984
"11531","JAC13COF1_Nonv","No_CRBD_leaves_lower_portion_3rd_branch",0,"CRBD","leaves","lower","3rd",7,0,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",1.94591014905531
"11532","JAC13COF1_Nonv","No_CRBD_leaves_lower_portion_4th_branch",0,"CRBD","leaves","lower","4th",3,0,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",1.09861228866811
"11533","JAC13COF1_Nonv","No_CRBD_berries_lower_portion_1st_branch",7,"CRBD","berries","lower","1st",84,0.0833333333333333,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",4.43081679884331
"11534","JAC13COF1_Nonv","No_CRBD_berries_lower_portion_2nd_branch",7,"CRBD","berries","lower","2nd",49,0.142857142857143,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",3.89182029811063
"11535","JAC13COF1_Nonv","No_CRBD_berries_lower_portion_3rd_branch",28,"CRBD","berries","lower","3rd",128,0.21875,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",4.85203026391962
"11536","JAC13COF1_Nonv","No_CRBD_berries_lower_portion_4th_branch",15,"CRBD","berries","lower","4th",114,0.131578947368421,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",4.7361984483945
"11537","JAC13COF1_Nonv","No_CWD_leaves_middle_portion_1st_branch",0,"CWD","leaves","middle","1st",25,0,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",3.2188758248682
"11538","JAC13COF1_Nonv","No_CWD_leaves_middle_portion_2nd_branch",0,"CWD","leaves","middle","2nd",13,0,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",2.56494935746154
"11539","JAC13COF1_Nonv","No_CWD_leaves_middle_portion_3rd_branch",0,"CWD","leaves","middle","3rd",5,0,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",1.6094379124341
"11540","JAC13COF1_Nonv","No_CWD_leaves_middle_portion_4th_branch",0,"CWD","leaves","middle","4th",8,0,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",2.07944154167984
"11541","JAC13COF1_Nonv","No_CLR_leaves_middle_portion_1st_branch",12,"CLR","leaves","middle","1st",25,0.48,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",3.2188758248682
"11542","JAC13COF1_Nonv","No_CLR_leaves_middle_portion_2nd_branch",7,"CLR","leaves","middle","2nd",13,0.538461538461538,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",2.56494935746154
"11543","JAC13COF1_Nonv","No_CLR_leaves_middle_portion_3rd_branch",4,"CLR","leaves","middle","3rd",5,0.8,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",1.6094379124341
"11544","JAC13COF1_Nonv","No_CLR_leaves_middle_portion_4th_branch",6,"CLR","leaves","middle","4th",8,0.75,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",2.07944154167984
"11545","JAC13COF1_Nonv","No_CRBD_leaves_middle_portion_1st_branch",0,"CRBD","leaves","middle","1st",25,0,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",3.2188758248682
"11546","JAC13COF1_Nonv","No_CRBD_leaves_middle_portion_2nd_branch",0,"CRBD","leaves","middle","2nd",13,0,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",2.56494935746154
"11547","JAC13COF1_Nonv","No_CRBD_leaves_middle_portion_3rd_branch",0,"CRBD","leaves","middle","3rd",5,0,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",1.6094379124341
"11548","JAC13COF1_Nonv","No_CRBD_leaves_middle_portion_4th_branch",0,"CRBD","leaves","middle","4th",8,0,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",2.07944154167984
"11549","JAC13COF1_Nonv","No_CRBD_berries_middle_portion_1st_branch",10,"CRBD","berries","middle","1st",122,0.0819672131147541,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",4.80402104473326
"11550","JAC13COF1_Nonv","No_CRBD_berries_middle_portion_2nd_branch",22,"CRBD","berries","middle","2nd",150,0.146666666666667,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",5.01063529409626
"11551","JAC13COF1_Nonv","No_CRBD_berries_middle_portion_3rd_branch",5,"CRBD","berries","middle","3rd",96,0.0520833333333333,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",4.56434819146784
"11552","JAC13COF1_Nonv","No_CRBD_berries_middle_portion_4th_branch",2,"CRBD","berries","middle","4th",165,0.0121212121212121,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",5.10594547390058
"11553","JAC13COF1_Nonv","No_CWD_leaves_Top_portion_1st_branch",0,"CWD","leaves","Top","1st",12,0,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",2.484906649788
"11554","JAC13COF1_Nonv","No_CWD_leaves_Top_portion_2nd_branch",0,"CWD","leaves","Top","2nd",11,0,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",2.39789527279837
"11555","JAC13COF1_Nonv","No_CWD_leaves_Top_portion_3rd_branch",0,"CWD","leaves","Top","3rd",6,0,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",1.79175946922805
"11556","JAC13COF1_Nonv","No_CWD_leaves_Top_portion_4th_branch",0,"CWD","leaves","Top","4th",25,0,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",3.2188758248682
"11557","JAC13COF1_Nonv","No_CLR_leaves_Top_portion_1st_branch",5,"CLR","leaves","Top","1st",12,0.416666666666667,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",2.484906649788
"11558","JAC13COF1_Nonv","No_CLR_leaves_Top_portion_2nd_branch",5,"CLR","leaves","Top","2nd",11,0.454545454545455,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",2.39789527279837
"11559","JAC13COF1_Nonv","No_CLR_leaves_Top_portion_3rd_branch",6,"CLR","leaves","Top","3rd",6,1,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",1.79175946922805
"11560","JAC13COF1_Nonv","No_CLR_leaves_Top_portion_4th_branch",10,"CLR","leaves","Top","4th",25,0.4,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",3.2188758248682
"11561","JAC13COF1_Nonv","No_CRBD_leaves_Top_portion_1st_branch",0,"CRBD","leaves","Top","1st",12,0,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",2.484906649788
"11562","JAC13COF1_Nonv","No_CRBD_leaves_Top_portion_2nd_branch",0,"CRBD","leaves","Top","2nd",11,0,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",2.39789527279837
"11563","JAC13COF1_Nonv","No_CRBD_leaves_Top_portion_3rd_branch",0,"CRBD","leaves","Top","3rd",6,0,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",1.79175946922805
"11564","JAC13COF1_Nonv","No_CRBD_leaves_Top_portion_4th_branch",0,"CRBD","leaves","Top","4th",25,0,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",3.2188758248682
"11565","JAC13COF1_Nonv","No_CRBD_berries_Top_portion_1st_branch",4,"CRBD","berries","Top","1st",137,0.0291970802919708,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",4.91998092582813
"11566","JAC13COF1_Nonv","No_CRBD_berries_Top_portion_2nd_branch",3,"CRBD","berries","Top","2nd",151,0.0198675496688742,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",5.01727983681492
"11567","JAC13COF1_Nonv","No_CRBD_berries_Top_portion_3rd_branch",4,"CRBD","berries","Top","3rd",104,0.0384615384615385,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",4.64439089914137
"11568","JAC13COF1_Nonv","No_CRBD_berries_Top_portion_4th_branch",1,"CRBD","berries","Top","4th",77,0.012987012987013,"Ah","Nonve","Clone C",3,"JAC13_Nonv","[0-8]",4.34380542185368
"11569","JAC13COF2_Nonv","No_CWD_leaves_lower_portion_1st_branch",0,"CWD","leaves","lower","1st",33,0,"Ah","Nonve","Clone F",10,"JAC13_Nonv","(8-16]",3.49650756146648
"11570","JAC13COF2_Nonv","No_CWD_leaves_lower_portion_2nd_branch",0,"CWD","leaves","lower","2nd",26,0,"Ah","Nonve","Clone F",10,"JAC13_Nonv","(8-16]",3.25809653802148
"11571","JAC13COF2_Nonv","No_CWD_leaves_lower_portion_3rd_branch",0,"CWD","leaves","lower","3rd",29,0,"Ah","Nonve","Clone F",10,"JAC13_Nonv","(8-16]",3.36729582998647
"11572","JAC13COF2_Nonv","No_CWD_leaves_lower_portion_4th_branch",0,"CWD","leaves","lower","4th",18,0,"Ah","Nonve","Clone F",10,"JAC13_Nonv","(8-16]",2.89037175789616
"11573","JAC13COF2_Nonv","No_CLR_leaves_lower_portion_1st_branch",3,"CLR","leaves","lower","1st",33,0.0909090909090909,"Ah","Nonve","Clone F",10,"JAC13_Nonv","(8-16]",3.49650756146648
"11574","JAC13COF2_Nonv","No_CLR_leaves_lower_portion_2nd_branch",3,"CLR","leaves","lower","2nd",26,0.115384615384615,"Ah","Nonve","Clone F",10,"JAC13_Nonv","(8-16]",3.25809653802148
"11575","JAC13COF2_Nonv","No_CLR_leaves_lower_portion_3rd_branch",8,"CLR","leaves","lower","3rd",29,0.275862068965517,"Ah","Nonve","Clone F",10,"JAC13_Nonv","(8-16]",3.36729582998647
"11576","JAC13COF2_Nonv","No_CLR_leaves_lower_portion_4th_branch",4,"CLR","leaves","lower","4th",18,0.222222222222222,"Ah","Nonve","Clone F",10,"JAC13_Nonv","(8-16]",2.89037175789616
"11577","JAC13COF2_Nonv","No_CRBD_leaves_lower_portion_1st_branch",0,"CRBD","leaves","lower","1st",33,0,"Ah","Nonve","Clone F",10,"JAC13_Nonv","(8-16]",3.49650756146648
"11578","JAC13COF2_Nonv","No_CRBD_leaves_lower_portion_2nd_branch",0,"CRBD","leaves","lower","2nd",26,0,"Ah","Nonve","Clone F",10,"JAC13_Nonv","(8-16]",3.25809653802148
"11579","JAC13COF2_Nonv","No_CRBD_leaves_lower_portion_3rd_branch",0,"CRBD","leaves","lower","3rd",29,0,"Ah","Nonve","Clone F",10,"JAC13_Nonv","(8-16]",3.36729582998647
"11580","JAC13COF2_Nonv","No_CRBD_leaves_lower_portion_4th_branch",0,"CRBD","leaves","lower","4th",18,0,"Ah","Nonve","Clone F",10,"JAC13_Nonv","(8-16]",2.89037175789616
"11581","JAC13COF2_Nonv","No_CRBD_berries_lower_portion_1st_branch",15,"CRBD","berries","lower","1st",26,0.576923076923077,"Ah","Nonve","Clone F",10,"JAC13_Nonv","(8-16]",3.25809653802148
"11582","JAC13COF2_Nonv","No_CRBD_berries_lower_portion_2nd_branch",3,"CRBD","berries","lower","2nd",46,0.0652173913043478,"Ah","Nonve","Clone F",10,"JAC13_Nonv","(8-16]",3.8286413964891
"11583","JAC13COF2_Nonv","No_CRBD_berries_lower_portion_3rd_branch",5,"CRBD","berries","lower","3rd",34,0.147058823529412,"Ah","Nonve","Clone F",10,"JAC13_Nonv","(8-16]",3.52636052461616
"11584","JAC13COF2_Nonv","No_CRBD_berries_lower_portion_4th_branch",1,"CRBD","berries","lower","4th",8,0.125,"Ah","Nonve","Clone F",10,"JAC13_Nonv","(8-16]",2.07944154167984
"11585","JAC13COF2_Nonv","No_CWD_leaves_middle_portion_1st_branch",0,"CWD","leaves","middle","1st",11,0,"Ah","Nonve","Clone F",10,"JAC13_Nonv","(8-16]",2.39789527279837
"11586","JAC13COF2_Nonv","No_CWD_leaves_middle_portion_2nd_branch",0,"CWD","leaves","middle","2nd",16,0,"Ah","Nonve","Clone F",10,"JAC13_Nonv","(8-16]",2.77258872223978
"11587","JAC13COF2_Nonv","No_CWD_leaves_middle_portion_3rd_branch",1,"CWD","leaves","middle","3rd",32,0.03125,"Ah","Nonve","Clone F",10,"JAC13_Nonv","(8-16]",3.46573590279973
"11588","JAC13COF2_Nonv","No_CWD_leaves_middle_portion_4th_branch",0,"CWD","leaves","middle","4th",22,0,"Ah","Nonve","Clone F",10,"JAC13_Nonv","(8-16]",3.09104245335832
"11589","JAC13COF2_Nonv","No_CLR_leaves_middle_portion_1st_branch",2,"CLR","leaves","middle","1st",11,0.181818181818182,"Ah","Nonve","Clone F",10,"JAC13_Nonv","(8-16]",2.39789527279837
"11590","JAC13COF2_Nonv","No_CLR_leaves_middle_portion_2nd_branch",3,"CLR","leaves","middle","2nd",16,0.1875,"Ah","Nonve","Clone F",10,"JAC13_Nonv","(8-16]",2.77258872223978
"11591","JAC13COF2_Nonv","No_CLR_leaves_middle_portion_3rd_branch",4,"CLR","leaves","middle","3rd",32,0.125,"Ah","Nonve","Clone F",10,"JAC13_Nonv","(8-16]",3.46573590279973
"11592","JAC13COF2_Nonv","No_CLR_leaves_middle_portion_4th_branch",1,"CLR","leaves","middle","4th",22,0.0454545454545455,"Ah","Nonve","Clone F",10,"JAC13_Nonv","(8-16]",3.09104245335832
"11593","JAC13COF2_Nonv","No_CRBD_leaves_middle_portion_1st_branch",0,"CRBD","leaves","middle","1st",11,0,"Ah","Nonve","Clone F",10,"JAC13_Nonv","(8-16]",2.39789527279837
"11594","JAC13COF2_Nonv","No_CRBD_leaves_middle_portion_2nd_branch",0,"CRBD","leaves","middle","2nd",16,0,"Ah","Nonve","Clone F",10,"JAC13_Nonv","(8-16]",2.77258872223978
"11595","JAC13COF2_Nonv","No_CRBD_leaves_middle_portion_3rd_branch",0,"CRBD","leaves","middle","3rd",32,0,"Ah","Nonve","Clone F",10,"JAC13_Nonv","(8-16]",3.46573590279973
"11596","JAC13COF2_Nonv","No_CRBD_leaves_middle_portion_4th_branch",0,"CRBD","leaves","middle","4th",22,0,"Ah","Nonve","Clone F",10,"JAC13_Nonv","(8-16]",3.09104245335832
"11597","JAC13COF2_Nonv","No_CRBD_berries_middle_portion_1st_branch",13,"CRBD","berries","middle","1st",46,0.282608695652174,"Ah","Nonve","Clone F",10,"JAC13_Nonv","(8-16]",3.8286413964891
"11598","JAC13COF2_Nonv","No_CRBD_berries_middle_portion_2nd_branch",7,"CRBD","berries","middle","2nd",86,0.0813953488372093,"Ah","Nonve","Clone F",10,"JAC13_Nonv","(8-16]",4.45434729625351
"11599","JAC13COF2_Nonv","No_CRBD_berries_middle_portion_3rd_branch",7,"CRBD","berries","middle","3rd",116,0.0603448275862069,"Ah","Nonve","Clone F",10,"JAC13_Nonv","(8-16]",4.75359019110636
